x-axis,1
second,Volt
-392.0000E-06,+15.1507482E-03
-391.5000E-06,+23.1909491E-03
-391.0000E-06,+15.1507482E-03
-390.5000E-06,+18.6683361E-03
-390.0000E-06,+15.1507482E-03
-389.5000E-06,+15.1507482E-03
-389.0000E-06,+20.1758738E-03
-388.5000E-06,+18.6683361E-03
-388.0000E-06,+20.1758738E-03
-387.5000E-06,+15.1507482E-03
-387.0000E-06,+15.1507482E-03
-386.5000E-06,+15.1507482E-03
-386.0000E-06,+15.1507482E-03
-385.5000E-06,+15.1507482E-03
-385.0000E-06,+18.6683361E-03
-384.5000E-06,+15.1507482E-03
-384.0000E-06,+18.6683361E-03
-383.5000E-06,+15.1507482E-03
-383.0000E-06,+18.6683361E-03
-382.5000E-06,+15.1507482E-03
-382.0000E-06,+15.1507482E-03
-381.5000E-06,+15.1507482E-03
-381.0000E-06,+15.1507482E-03
-380.5000E-06,+15.1507482E-03
-380.0000E-06,+10.6281352E-03
-379.5000E-06,+15.1507482E-03
-379.0000E-06,+15.1507482E-03
-378.5000E-06,+15.1507482E-03
-378.0000E-06,+15.1507482E-03
-377.5000E-06,+15.1507482E-03
-377.0000E-06,+15.1507482E-03
-376.5000E-06,+15.1507482E-03
-376.0000E-06,+15.1507482E-03
-375.5000E-06,+15.1507482E-03
-375.0000E-06,+15.1507482E-03
-374.5000E-06,+15.1507482E-03
-374.0000E-06,+15.1507482E-03
-373.5000E-06,+12.1356728E-03
-373.0000E-06,+10.6281352E-03
-372.5000E-06,+15.1507482E-03
-372.0000E-06,+15.1507482E-03
-371.5000E-06,+7.1105473E-03
-371.0000E-06,+12.1356728E-03
-370.5000E-06,+12.1356728E-03
-370.0000E-06,+15.1507482E-03
-369.5000E-06,+15.1507482E-03
-369.0000E-06,+12.1356728E-03
-368.5000E-06,+12.1356728E-03
-368.0000E-06,+15.1507482E-03
-367.5000E-06,+10.6281352E-03
-367.0000E-06,+12.1356728E-03
-366.5000E-06,+15.1507482E-03
-366.0000E-06,+7.1105473E-03
-365.5000E-06,+15.1507482E-03
-365.0000E-06,+15.1507482E-03
-364.5000E-06,+7.1105473E-03
-364.0000E-06,+15.1507482E-03
-363.5000E-06,+7.1105473E-03
-363.0000E-06,+12.1356728E-03
-362.5000E-06,+7.1105473E-03
-362.0000E-06,+15.1507482E-03
-361.5000E-06,+12.1356728E-03
-361.0000E-06,+15.1507482E-03
-360.5000E-06,+7.1105473E-03
-360.0000E-06,+15.1507482E-03
-359.5000E-06,+10.6281352E-03
-359.0000E-06,+12.1356728E-03
-358.5000E-06,+12.1356728E-03
-358.0000E-06,+12.1356728E-03
-357.5000E-06,+15.1507482E-03
-357.0000E-06,+7.1105473E-03
-356.5000E-06,+7.1105473E-03
-356.0000E-06,+7.1105473E-03
-355.5000E-06,+15.1507482E-03
-355.0000E-06,+7.1105473E-03
-354.5000E-06,+7.1105473E-03
-354.0000E-06,+7.1105473E-03
-353.5000E-06,+7.1105473E-03
-353.0000E-06,+10.6281352E-03
-352.5000E-06,+10.6281352E-03
-352.0000E-06,+10.6281352E-03
-351.5000E-06,+7.1105473E-03
-351.0000E-06,+12.1356728E-03
-350.5000E-06,+7.1105473E-03
-350.0000E-06,+10.6281352E-03
-349.5000E-06,+7.1105473E-03
-349.0000E-06,+7.1105473E-03
-348.5000E-06,+10.6281352E-03
-348.0000E-06,+7.1105473E-03
-347.5000E-06,+7.1105473E-03
-347.0000E-06,+10.6281352E-03
-346.5000E-06,+7.1105473E-03
-346.0000E-06,+12.1356728E-03
-345.5000E-06,+12.1356728E-03
-345.0000E-06,+10.6281352E-03
-344.5000E-06,+10.6281352E-03
-344.0000E-06,+2.5879343E-03
-343.5000E-06,+7.1105473E-03
-343.0000E-06,+7.1105473E-03
-342.5000E-06,+7.1105473E-03
-342.0000E-06,+10.6281352E-03
-341.5000E-06,+10.6281352E-03
-341.0000E-06,+7.1105473E-03
-340.5000E-06,+12.1356728E-03
-340.0000E-06,+12.1356728E-03
-339.5000E-06,+7.1105473E-03
-339.0000E-06,+10.6281352E-03
-338.5000E-06,+7.1105473E-03
-338.0000E-06,+7.1105473E-03
-337.5000E-06,+10.6281352E-03
-337.0000E-06,+10.6281352E-03
-336.5000E-06,+7.1105473E-03
-336.0000E-06,+7.1105473E-03
-335.5000E-06,+7.1105473E-03
-335.0000E-06,+4.0954719E-03
-334.5000E-06,+7.1105473E-03
-334.0000E-06,+7.1105473E-03
-333.5000E-06,+7.1105473E-03
-333.0000E-06,+12.1356728E-03
-332.5000E-06,+12.1356728E-03
-332.0000E-06,+7.1105473E-03
-331.5000E-06,+7.1105473E-03
-331.0000E-06,+7.1105473E-03
-330.5000E-06,+7.1105473E-03
-330.0000E-06,+7.1105473E-03
-329.5000E-06,+12.1356728E-03
-329.0000E-06,+10.6281352E-03
-328.5000E-06,+7.1105473E-03
-328.0000E-06,+7.1105473E-03
-327.5000E-06,+7.1105473E-03
-327.0000E-06,+7.1105473E-03
-326.5000E-06,+7.1105473E-03
-326.0000E-06,+2.5879343E-03
-325.5000E-06,+7.1105473E-03
-325.0000E-06,+7.1105473E-03
-324.5000E-06,+7.1105473E-03
-324.0000E-06,+7.1105473E-03
-323.5000E-06,+7.1105473E-03
-323.0000E-06,+12.1356728E-03
-322.5000E-06,+7.1105473E-03
-322.0000E-06,+7.1105473E-03
-321.5000E-06,+7.1105473E-03
-321.0000E-06,+7.1105473E-03
-320.5000E-06,+7.1105473E-03
-320.0000E-06,+7.1105473E-03
-319.5000E-06,+7.1105473E-03
-319.0000E-06,+7.1105473E-03
-318.5000E-06,+7.1105473E-03
-318.0000E-06,+7.1105473E-03
-317.5000E-06,+12.1356728E-03
-317.0000E-06,+4.0954719E-03
-316.5000E-06,+7.1105473E-03
-316.0000E-06,+7.1105473E-03
-315.5000E-06,+7.1105473E-03
-315.0000E-06,+7.1105473E-03
-314.5000E-06,+4.0954719E-03
-314.0000E-06,+7.1105473E-03
-313.5000E-06,+2.5879343E-03
-313.0000E-06,+7.1105473E-03
-312.5000E-06,+7.1105473E-03
-312.0000E-06,+7.1105473E-03
-311.5000E-06,+7.1105473E-03
-311.0000E-06,+2.5879343E-03
-310.5000E-06,+7.1105473E-03
-310.0000E-06,+12.1356728E-03
-309.5000E-06,+7.1105473E-03
-309.0000E-06,+2.5879343E-03
-308.5000E-06,+2.5879343E-03
-308.0000E-06,+7.1105473E-03
-307.5000E-06,+7.1105473E-03
-307.0000E-06,+2.5879343E-03
